"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
1003536,"     C/2017 S6 (Catalina)","2017 S6",Catalina,C,,,0,,,15.3,,4.75,,,,,,,,,,,,,,,"JPL 9",2458072.5,58072,2017-11-15.0,J2000,1.0014,-1096,1.543,152.83,130.87,134.69,-0.00,,2.715e-05,2458176.43,2018-02-26.9,,,0.63,245,0.797,,3.4e-05,2.6e+01,1.7e-05,6.2e-05,1.7e-04,1.3e-03,1.0e-04,,9.8e-07,2.0e-03,,HYP,"Otto Matic",337,2017-02-16,2018-01-19,247,,,,.69995,,,,,,,,,
1003537,"     C/2017 S7 (Lemmon)","2017 S7",Lemmon,C,,,0,,,6.7,10.7,10.,5.,0.03,,,,,,,,,,,,,"JPL 14",2458073.5,58073,2017-11-16.0,J2000,1.0025,-3046,7.614,124.22,262.79,187.75,0.00,,5.863e-06,2457901.39,2017-05-27.8,,,6.64,2.58e+03,2.53,,3.2e-05,3.9e+01,3.7e-05,1.1e-04,4.9e-05,5.4e-04,1.9e-05,,1.1e-07,8.2e-03,,HYP,"Otto Matic",1056,2016-01-13,2018-12-04,157,,,,.51311,,,,,,,,,
1003538,"     C/2017 T1 (Heinze)","2017 T1",Heinze,C,,,0,,,11.9,17.0,14.,5.,0.03,,,,,,,,,,,,,"JPL 11",2458101.5,58101,2017-12-14.0,J2000,1.0003,-1679,0.581,96.83,102.32,96.92,-0.00,,1.432e-05,2458171.21,2018-02-21.7,,,0.0141,5.48,3.03,,8.3e-06,4.0e+01,3.2e-06,1.9e-04,2.2e-05,5.0e-04,3.6e-05,,5.2e-07,2.1e-04,,HYP,"Javier Roa",262,2017-09-28,2018-06-17,1005,,,,.64919,,4.7e-08,1.3e-09,-1.6e-08,1.3e-09,,,,
1003544,"     C/2017 U2 (Fuls)","2017 U2",Fuls,C,,,0,,,7.3,,12.,,,,,,,,,,,,,,,"JPL 11",2458097.5,58097,2017-12-10.0,J2000,1.0000,-5.416e+05,6.701,95.43,149.71,147.73,0.00,,2.473e-09,2457993.62,2017-08-28.1,,,5.83,2.27e+03,2.17,-0.303,8.8e-05,3.8e+06,6.0e-05,1.9e-04,9.3e-05,2.9e-03,2.7e-06,,2.6e-08,3.6e-02,,HYP,"Otto Matic",416,2017-07-26,2018-09-15,59,,,,.42476,,,,,,,,,
1003546,"     C/2017 U4 (PANSTARRS)","2017 U4",PANSTARRS,C,,,0,,,7.1,,10.75,,,,,,,,,,,,,,,"JPL 13",2458121.5,58121,2018-01-03.0,J2000,1.0030,-2538,7.724,158.23,245.95,159.18,-0.00,,7.71e-06,2458387.19,2018-09-25.6,,,6.75,2.63e+03,2.73,,6.2e-05,5.1e+01,6.5e-05,1.1e-04,2.5e-04,7.4e-04,6.2e-05,,2.3e-07,1.1e-02,,HYP,"Otto Matic",1150,2017-01-02,2020-02-26,85,,,,.49215,,,,,,,,,
1003571,"     C/2017 U7 (PANSTARRS)","2017 U7",PANSTARRS,C,,,0,,,6.3,,8.,,,,,,,,,,,,,,,"JPL 40",2458856.5,58856,2020-01-08.0,J2000,1.0016,-3893,6.418,142.64,276.23,326.07,0.00,,4.057e-06,2458738.22,2019-09-11.7,,,5.47,2.13e+03,1.63,,7.1e-06,1.7e+01,6.1e-06,1.7e-05,1.9e-05,7.0e-05,3.1e-06,,2.6e-08,9.0e-04,,HYP,"Otto Matic",1811,2017-08-18,2022-08-03,915,,,,.51194,,,,,,,,,
1003551,"     C/2017 Y2 (PANSTARRS)","2017 Y2",PANSTARRS,C,,,0,,,8.6,11.4,8.,5.,0.03,,,,,,,,,,,,,"JPL 45",2459094.5,59094,2020-09-02.0,J2000,1.0010,-4805,4.632,128.42,65.99,147.86,-0.00,,2.959e-06,2459158.06,2020-11-04.5,,,3.71,1.44e+03,0.341,-1.4,4.0e-06,2.0e+01,2.1e-06,1.4e-05,1.5e-05,4.3e-05,1.2e-06,,1.8e-08,3.5e-04,,HYP,"Otto Matic",1680,2017-12-24,2022-07-31,961,,,,.50032,,,,,,,,,
1003560,"     C/2018 B1 (Lemmon)","2018 B1",Lemmon,C,,,0,,,12.3,,4.5,,,,,,,,,,,,,,,"JPL 17",2458413.5,58413,2018-10-22.0,J2000,1.0030,-1723,5.117,162.42,133.17,68.35,0.00,,1.378e-05,2458207.94,2018-03-30.4,,,4.18,1.63e+03,0.975,,1.0e-05,5.8e+00,8.9e-06,1.6e-05,1.2e-04,1.9e-04,1.4e-05,,6.9e-08,1.3e-03,,HYP,"Otto Matic",1018,2017-01-16,2019-10-31,316,,,,.54656,,,,,,,,,
1003566,"     C/2018 C2 (Lemmon)","2018 C2",Lemmon,C,,,0,,,7.6,14.8,26.5,5.,0.03,,,,,,,,,,,,,"JPL 12",2458258.5,58258,2018-05-20.0,J2000,1.0018,-1083,1.957,34.45,91.14,134.14,-0.00,,2.765e-05,2458271.72,2018-06-02.2,,,1.06,413,1.41,,4.8e-06,2.9e+00,1.8e-06,4.0e-05,4.6e-05,1.5e-04,1.5e-06,,1.1e-07,2.7e-04,,HYP,"Otto Matic",272,2018-01-28,2018-10-27,1672,,,,.27461,,,,,,,,,
1003567,"     C/2018 F3 (Johnson)","2018 F3",Johnson,C,,,0,,,12.9,,10.,,,,,,,,,,,,,,,"JPL 4",2458200.5,58200,2018-03-23.0,J2000,1.0000,-1.529e+05,2.483,105.53,173.03,293.01,0.00,,1.649e-08,2457980.73,2017-08-15.2,,,1.94,753,1.47,,1.3e-02,1.2e+08,8.5e-03,1.9e-01,2.1e-02,3.8e-01,4.4e-03,,2.0e-05,1.3e+00,,HYP,"Otto Matic",17,2018-03-20,2018-04-06,51,,,,.71903,T,,,,,,,,
1003568,"     C/2018 F4 (PANSTARRS)","2018 F4",PANSTARRS,C,,,0,,,5.3,11.2,13.25,5.,0.03,,,,,,,,,,,,,"JPL 51",2458746.5,58746,2019-09-20.0,J2000,1.0015,-2261,3.440,78.10,26.51,263.20,-0.00,,9.168e-06,2458821.56,2019-12-04.0,,,3.16,1.23e+03,0.597,,2.9e-06,4.4e+00,9.9e-07,2.4e-05,1.5e-05,4.0e-05,2.0e-06,,2.7e-08,2.9e-04,,HYP,"Otto Matic",1330,2018-03-17,2021-11-06,530,,,,1.031,,,,,,,,,
1003725,"     C/2018 F4-A (PANSTARRS)","2018 F4-A",PANSTARRS,C,,,0,,,11.4,,5.5,,,,,,,,,,,,,,,"JPL 11",2459200.5,59200,2020-12-17.0,J2000,1.0013,-2581,3.440,78.10,26.51,263.22,0.00,,7.517e-06,2458821.62,2019-12-04.1,,,3.16,1.23e+03,0.596,,2.1e-05,4.1e+01,2.7e-05,1.1e-04,8.0e-05,6.5e-04,6.8e-05,,1.8e-07,3.2e-03,,HYP,"Davide Farnocchia",442,2020-09-12,2021-11-28,146,,,,.47733,,,,,,,,,
1003726,"     C/2018 F4-B (PANSTARRS)","2018 F4-B",PANSTARRS,C,,,0,,,7.4,12.2,11.75,5.,0.03,,,,,,,,,,,,,"JPL 11",2459253.5,59253,2021-02-08.0,J2000,1.0014,-2428,3.440,78.09,26.51,263.21,0.00,,8.236e-06,2458821.56,2019-12-04.0,,,3.16,1.23e+03,0.595,,2.0e-05,3.4e+01,2.4e-05,7.9e-05,4.8e-05,5.7e-04,7.5e-05,,1.7e-07,3.1e-03,,HYP,"Otto Matic",420,2020-09-12,2021-11-06,167,,,,.56801,,,,,,,,,
1003580,"     C/2018 N2 (ASASSN)","2018 N2",ASASSN,C,,,0,,,9.6,,4.5,,,,,,,,,,,,,,,"JPL 71",2458905.5,58905,2020-02-26.0,J2000,1.0002,-1.702e+04,3.125,77.53,25.26,24.40,0.00,,4.438e-07,2458798.46,2019-11-10.9,,,2.19,854,1.64,0.474,1.1e-06,1.1e+02,3.9e-07,7.1e-06,5.3e-06,1.4e-05,4.4e-07,,4.1e-09,6.2e-05,,HYP,"Otto Matic",1421,2018-07-07,2022-05-28,4653,,,,.43378,,,,,,,,,
1003912,"     C/2018 S3 (TESS)","2018 S3",TESS,C,,,0,,,10.4,,4.5,,,,,,,,,,,,,,,"JPL 1",2457820.5,57820,2017-03-08.0,J2000,1.0013,-6079,8.000,78.42,24.98,263.85,0.00,,2.079e-06,2457569.04,2016-06-29.5,,,7.78,3.03e+03,6.05,,7.7e-05,3.5e+02,8.9e-05,1.0e-04,1.4e-04,5.3e-04,4.6e-05,,1.8e-07,9.9e-03,,HYP,"Otto Matic",1750,2014-02-15,2018-12-01,35,,,,1.191,,,,,,,,,
1003592,"     C/2018 U1 (Lemmon)","2018 U1",Lemmon,C,,,0,,,6.4,9.6,8.75,5.,0.03,,,,,,,,,,,,,"JPL 78",2459103.5,59103,2020-09-11.0,J2000,1.0008,-6188,4.994,108.30,75.48,180.42,-0.00,,2.025e-06,2459521.31,2021-11-02.8,,,3.98,1.55e+03,0.321,,2.9e-06,2.2e+01,1.9e-06,9.7e-06,1.0e-05,3.9e-05,4.5e-06,,1.1e-08,3.8e-04,,HYP,"Otto Matic",1686,2018-10-27,2023-06-09,2457,,,,.4917,,,,,,,,,
1003590,"     C/2018 V1 (Machholz-Fujikawa-Iwamoto)","2018 V1",Machholz-Fujikawa-Iwamoto,C,,,0,,,12.8,17.1,6.25,5.,0.03,,,,,,,,,,,,,"JPL 10",2458438.5,58438,2018-11-16.0,J2000,1.0004,-990.7,0.387,143.99,128.72,88.77,-0.00,,3.161e-05,2458456.01,2018-12-03.5,,,0.115,44.8,2.57,-0.624,2.4e-05,6.1e+01,1.9e-06,4.6e-04,4.2e-04,2.1e-04,5.1e-05,,2.9e-06,1.6e-04,,HYP,"Otto Matic",37,2018-11-08,2018-12-15,750,,,,.57816,,,,,,,,,
1003596,"     C/2018 W2 (Africano)","2018 W2",Africano,C,,,0,,,13.4,,4.5,,,,,,,,,,,,,,,"JPL 23",2458691.5,58691,2019-07-27.0,J2000,1.0008,-1915,1.455,116.62,181.85,157.97,-0.00,,1.176e-05,2458732.23,2019-09-05.7,,,0.494,192,3.14,-0.663,1.1e-06,2.8e+00,1.6e-07,1.1e-05,5.0e-06,1.9e-05,1.0e-06,,2.6e-08,2.5e-05,,HYP,"Otto Matic",566,2018-11-27,2020-06-15,1995,,,,.53049,,,,,,,,,
1003614,"     C/2019 B3 (PANSTARRS)","2019 B3",PANSTARRS,C,,,0,,,6.5,10.2,8.75,5.,0.03,,,,,,,,,,,,,"JPL 40",2459382.5,59382,2021-06-17.0,J2000,1.0021,-3243,6.823,66.54,358.43,263.92,0.00,,5.338e-06,2459234.69,2021-01-20.1,,,6.46,2.51e+03,4.59,,1.3e-05,2.0e+01,1.2e-05,2.1e-05,2.8e-05,1.3e-04,7.2e-06,,4.8e-08,2.1e-03,,HYP,"Otto Matic",1728,2019-01-24,2023-10-18,293,,,,.44901,,,,,,,,,
1003616,"     C/2019 E3 (ATLAS)","2019 E3",ATLAS,C,,,0,,,6.4,7.8,6.25,5.,0.03,,,,,,,,,,,,,"JPL 97",2459630.5,59630,2022-02-20.0,J2000,1.0020,-5203,10.314,84.30,347.25,280.65,-0.00,,2.626e-06,2460262.37,2023-11-13.8,,,10.1,3.92e+03,8.33,0.417,8.2e-06,2.1e+01,2.0e-05,1.1e-05,2.3e-05,2.0e-04,1.0e-05,,1.6e-08,4.7e-03,,HYP,"Davide Farnocchia",4555,2012-03-19,2024-09-07,893,,,,.42824,,,,,,,,,
1003618,"     C/2019 F1 (ATLAS-Africano)","2019 F1",ATLAS-Africano,C,,,0,,,9.6,,5.5,,,,,,,,,,,,,,,"JPL 84",2459143.5,59143,2020-10-21.0,J2000,1.0035,-1031,3.596,54.18,38.73,251.11,-0.01,,2.979e-05,2459388.29,2021-06-22.7,,,2.99,1.16e+03,0.074,,5.1e-06,1.5e+00,5.5e-06,2.2e-05,9.2e-06,1.4e-04,1.6e-05,,6.5e-08,6.8e-04,,HYP,"Otto Matic",1818,2019-02-08,2024-01-31,1964,,,,.402,,1.3e-08,2.4e-09,-4.3e-09,1.4e-09,8.2e-09,2.5e-10,,
1003866,"     C/2019 G4 (PANSTARRS)","2019 G4",PANSTARRS,C,,,0,,,13.8,,4.5,,,,,,,,,,,,,,,"JPL 3",2458852.5,58852,2020-01-04.0,J2000,1.0001,-4.363e+04,5.865,138.39,130.46,288.00,0.00,,1.081e-07,2458378.18,2018-09-16.6,,,5.12,1.99e+03,2.42,,1.2e-03,3.8e+05,3.9e-02,7.0e-02,5.6e-02,8.0e-01,6.6e-04,,1.4e-06,6.6e+00,,HYP,"Otto Matic",64,2019-11-29,2020-02-01,7,,,,.073605,,,,,,,,,
1003625,"     C/2019 J3 (ATLAS)","2019 J3",ATLAS,C,,,0,,,15.3,,4.5,,,,,,,,,,,,,,,"JPL 14",2458674.5,58674,2019-07-10.0,J2000,1.0007,-3501,2.374,131.41,270.52,16.55,-0.00,,4.758e-06,2458697.39,2019-08-01.8,,,1.38,537,2.72,-1.02,2.0e-05,1.0e+02,5.6e-06,1.1e-04,2.5e-05,4.6e-04,4.9e-06,,2.1e-07,1.3e-03,,HYP,"Otto Matic",284,2019-05-14,2020-02-22,270,,,,.56791,,3.4e-07,4.3e-08,,,,,,
1003624,"     C/2019 K1 (ATLAS)","2019 K1",ATLAS,C,,,0,,,13.2,,4.5,,,,,,,,,,,,,,,"JPL 26",2458646.5,58646,2019-06-12.0,J2000,1.0006,-3582,2.013,87.16,73.38,265.68,-0.00,,4.597e-06,2458892.37,2020-02-12.8,,,1.72,669,0.536,0.112,5.0e-06,3.2e+01,2.7e-06,6.8e-05,8.8e-06,1.4e-04,1.5e-05,,6.2e-08,3.7e-04,,HYP,"Otto Matic",468,2019-05-14,2020-08-24,274,,,,.61722,,,,,,,,,
1003631,"     C/2019 L3 (ATLAS)","2019 L3",ATLAS,C,,,0,,,5.5,,8.,,,,,,,,,,,,,,,"JPL 141",2459494.5,59494,2021-10-07.0,J2000,1.0014,-2541,3.554,48.36,290.79,171.61,-0.00,,7.695e-06,2459589.13,2022-01-09.6,,,2.58,1e+03,1.65,1.55,8.3e-07,1.5e+00,2.9e-07,5.1e-06,6.1e-06,9.7e-06,6.4e-07,,6.8e-09,5.5e-05,,HYP,"Otto Matic",1877,2019-06-10,2024-07-30,6478,,,,.44718,,,,,,,,,
1003636,"     C/2019 M3 (ATLAS)","2019 M3",ATLAS,C,,,0,,,13.8,14.4,6.,5.,0.03,,,,,,,,,,,,,"JPL 9",2458699.5,58699,2019-08-04.0,J2000,1.0022,-1092,2.418,99.44,154.90,87.94,0.01,,2.732e-05,2458486.55,2019-01-03.0,,,2.19,851,0.0795,,4.8e-05,2.4e+01,1.1e-04,1.3e-03,5.8e-04,3.3e-03,1.9e-04,,8.9e-07,5.5e-03,,HYP,"Otto Matic",117,2019-06-30,2019-10-25,340,,,,.52798,,,,,,,,,
1003928,"     C/2019 M4 (TESS)","2019 M4",TESS,C,,,0,,,4.6,,10.,,,,,,,,,,,,,,,"JPL 1",2458752.5,58752,2019-09-26.0,J2000,1.0045,-2025,9.181,65.71,52.57,260.25,0.00,,1.082e-05,2458736.73,2019-09-10.2,,,8.76,3.41e+03,6.88,,2.0e-04,9.0e+01,6.4e-04,5.1e-04,5.0e-03,1.4e-01,2.7e-05,,7.2e-07,2.8e+00,,HYP,"Otto Matic",178,2019-06-27,2019-12-22,88,,,,.25405,,,,,,,,,
1003710,"     C/2019 NJ3 (Lemmon)","2019 NJ3",Lemmon,C,,,0,,,6.7,,13.25,,,,,,,,,,,,,,,"JPL 11",2459016.5,59016,2020-06-16.0,J2000,1.0008,-5262,4.362,99.44,142.45,246.83,-0.00,,2.582e-06,2459144.68,2020-10-22.1,,,3.86,1.5e+03,0.951,1.07,2.6e-05,1.6e+02,2.9e-05,8.0e-05,7.9e-05,8.1e-04,1.6e-05,,1.2e-07,5.4e-03,,HYP,"Otto Matic",624,2019-06-05,2021-02-18,53,,,,.45093,,,,,,,,,
1003703,"     C/2019 O3 (Palomar)","2019 O3",Palomar,C,,,0,,,6.1,8.0,6.75,5.,0.03,,,,,,,,,,,,,"JPL 115",2459658.5,59658,2022-03-20.0,J2000,1.0036,-2457,8.820,89.82,300.39,60.10,0.00,,8.093e-06,2459282.39,2021-03-08.8,,,8.27,3.22e+03,5.49,,6.2e-06,4.2e+00,8.6e-06,7.0e-06,1.5e-05,7.8e-05,7.8e-06,,2.1e-08,1.5e-03,,HYP,"Davide Farnocchia",1913,2019-05-14,2024-08-08,2133,,,,.43719,,,,,,,,,
1003717,"     C/2019 Q1 (Lemmon)","2019 Q1",Lemmon,C,,,0,,,13.9,,4.5,,,,,,,,,,,,,,,"JPL 15",2458947.5,58947,2020-04-08.0,J2000,1.0009,-5381,4.997,155.72,42.34,55.92,-0.00,,2.497e-06,2459050.15,2020-07-19.6,,,4.07,1.58e+03,0.997,-2.53,5.1e-06,2.9e+01,4.6e-06,1.4e-05,2.9e-05,1.2e-04,2.1e-06,,2.0e-08,1.0e-03,,HYP,"Otto Matic",937,2018-11-10,2021-06-04,248,,,,.57813,,,,,,,,,
1003638,"     C/2019 Q3 (PANSTARRS)","2019 Q3",PANSTARRS,C,,,0,,,8.7,,10.,,,,,,,,,,,,,,,"JPL 4",2458715.5,58715,2019-08-20.0,J2000,1.0047,-1541,7.250,65.54,151.33,152.63,0.01,,1.629e-05,2458351.29,2018-08-20.7,,,6.32,2.46e+03,2.58,,6.2e-04,2.0e+02,8.0e-03,5.1e-02,1.8e-03,1.8e-01,1.2e-03,,3.2e-06,2.2e+00,,HYP,"Otto Matic",65,2019-07-03,2019-09-06,85,,,,.20569,,,,,,,,,
1003639,"     C/2019 Q4 (Borisov)","2019 Q4",Borisov,C,,,0,,,13.8,,4.5,,,,,,,,,,,,,,,"JPL 54",2458853.5,58853,2020-01-05.0,J2000,3.3565,-0.8515,2.007,44.05,308.15,209.12,34.43,,1.254,2458826.05,2019-12-08.5,,,1.09,425,2.39,,1.9e-05,5.9e-06,3.3e-06,1.7e-05,4.5e-05,1.1e-04,4.3e-04,,1.3e-05,1.4e-04,,HYP,"Davide Farnocchia",584,2019-02-24,2020-09-30,964,,,,.39958,,4.9e-08,4.1e-09,1.9e-08,6.0e-09,2.8e-09,7.2e-10,-65.1,11
1003773,"     C/2019 U5 (PANSTARRS)","2019 U5",PANSTARRS,C,,,0,,,8.2,,5.75,,,,,,,,,,,,,,,"JPL 113",2459764.5,59764,2022-07-04.0,J2000,1.0013,-2708,3.624,113.52,2.64,181.52,-0.00,,6.995e-06,2460033.45,2023-03-29.9,,,2.63,1.02e+03,1.83,-0.942,1.8e-06,3.7e+00,5.9e-07,5.9e-06,5.9e-06,2.2e-05,3.8e-06,,1.4e-08,1.7e-04,,HYP,"Otto Matic",1791,2019-10-11,2024-09-05,4986,,,,.40799,,,,-1.7e-08,1.5e-09,,,,
1003673,"     C/2019 Y4-A (ATLAS)","2019 Y4-A",ATLAS,C,,,0,,,14.3,,4.5,,,,,,,,,,,,,,,"JPL 7",2458948.5,58948,2020-04-09.0,J2000,1.0020,-128,0.250,45.95,121.03,177.20,-0.04,,0.0006803,2459000.55,2020-05-31.0,,,0.635,247,1.41,,1.2e-04,7.8e+00,8.6e-05,2.1e-02,1.6e-02,7.9e-03,3.2e-03,,6.2e-05,8.0e-04,,HYP,"Davide Farnocchia",27,2020-03-23,2020-04-19,468,,,,.88248,,,,,,,,,
1003674,"     C/2019 Y4-C (ATLAS)","2019 Y4-C",ATLAS,C,,,0,,,14.3,,4.5,,,,,,,,,,,,,,,"JPL 7",2458951.5,58951,2020-04-12.0,J2000,1.0017,-145.2,0.252,45.57,120.63,177.29,-0.03,,0.0005634,2459000.50,2020-05-31.0,,,0.633,246,1.41,0.677,2.3e-04,1.9e+01,5.3e-05,1.5e-02,4.9e-03,9.6e-03,5.4e-03,,1.1e-04,2.1e-03,,HYP,"Davide Farnocchia",26,2020-04-06,2020-05-02,425,,,,.98768,,,,,,,,,
1003666,"     C/2020 F2 (ATLAS)","2020 F2",ATLAS,C,,,0,,,6.3,8.5,7.25,5.,0.03,,,,,,,,,,,,,"JPL 103",2459670.5,59670,2022-04-01.0,J2000,1.0048,-1833,8.817,163.58,250.27,48.36,-0.00,,1.256e-05,2459776.41,2022-07-15.9,,,7.84,3.05e+03,3.59,,8.7e-06,3.3e+00,1.2e-05,1.3e-05,4.5e-05,9.9e-05,3.6e-06,,3.4e-08,1.8e-03,,HYP,"Otto Matic",1830,2019-05-27,2024-05-30,1627,,,,.34047,,,,,,,,,
1003678,"     C/2020 H3 (Wierzchos)","2020 H3",Wierzchos,C,,,0,,,7.4,17.0,27.5,5.,0.03,,,,,,,,,,,,,"JPL 18",2459011.5,59011,2020-06-11.0,J2000,1.0022,-1039,2.304,62.37,270.57,29.61,0.00,,2.945e-05,2459004.07,2020-06-03.5,,,1.37,534,2.73,0.946,4.1e-05,1.9e+01,1.4e-05,3.8e-04,3.0e-04,5.5e-04,6.2e-06,,8.3e-07,1.4e-03,,HYP,"Otto Matic",123,2020-04-25,2020-08-26,131,,,,.54783,,,,,,,,,
1003681,"     C/2020 H6 (ATLAS)","2020 H6",ATLAS,C,,,0,,,7.4,10.3,8.5,5.,0.03,,,,,,,,,,,,,"JPL 86",2459585.5,59585,2022-01-06.0,J2000,1.0006,-8226,4.703,79.97,213.71,20.34,0.00,,1.321e-06,2459488.55,2021-10-01.0,,,3.75,1.46e+03,0.603,0.476,3.0e-06,4.3e+01,1.8e-06,1.1e-05,8.3e-06,3.9e-05,1.0e-06,,1.0e-08,3.3e-04,,HYP,"Otto Matic",1356,2020-04-22,2024-01-08,2087,,,,.52786,,,,,,,,,
1003683,"     C/2020 J1 (SONEAR)","2020 J1",SONEAR,C,,,0,,,8.0,10.5,7.5,5.,0.03,,,,,,,,,,,,,"JPL 77",2459515.5,59515,2021-10-28.0,J2000,1.0004,-9241,3.355,142.30,226.58,341.76,0.00,,1.11e-06,2459323.11,2021-04-18.6,,,2.36,920,1.89,-1.8,4.0e-06,1.0e+02,3.6e-06,1.6e-05,1.8e-05,9.5e-05,3.5e-06,,1.8e-08,3.8e-04,,HYP,"Otto Matic",1117,2020-05-01,2023-05-23,1423,,,,.91952,,1.9e-08,1.9e-09,-2.4e-08,1.9e-09,-1.7e-08,5.3e-10,,
1003689,"     C/2020 K2 (PANSTARRS)","2020 K2",PANSTARRS,C,,,0,,,7.0,11.1,9.25,5.,0.03,,,,,,,,,,,,,"JPL 13",2459055.5,59055,2020-07-25.0,J2000,1.0013,-6865,8.878,91.04,288.34,67.27,-0.00,,1.733e-06,2459066.22,2020-08-04.7,,,8.44,3.28e+03,5.94,-0.066,8.8e-05,4.7e+02,8.2e-05,1.2e-04,2.9e-04,5.6e-03,1.8e-06,,1.8e-07,1.1e-01,,HYP,"Otto Matic",403,2020-05-21,2021-06-28,87,,,,.40278,,,,,,,,,
1003693,"     C/2020 K5 (PANSTARRS)","2020 K5",PANSTARRS,C,,,0,,,15.1,,4.5,,,,,,,,,,,,,,,"JPL 12",2459087.5,59087,2020-08-26.0,J2000,1.0013,-1144,1.535,67.16,86.16,249.60,-0.01,,2.546e-05,2459371.10,2021-06-05.5,,,0.944,368,0.245,,1.0e-05,8.7e+00,7.0e-06,8.4e-05,7.5e-05,4.4e-04,8.2e-05,,2.9e-07,6.2e-04,,HYP,"Otto Matic",410,2020-04-03,2021-05-18,95,,,,.62118,,,,,,,,,
1003694,"     C/2020 K6 (Rankin)","2020 K6",Rankin,C,,,0,,,12.0,,5.,,,,,,,,,,,,,,,"JPL 37",2459583.5,59583,2022-01-04.0,J2000,1.0032,-1834,5.868,103.65,291.53,44.31,0.00,,1.255e-05,2459473.07,2021-09-15.5,,,5.09,1.98e+03,1.54,-0.706,1.3e-05,7.4e+00,1.1e-05,2.7e-05,3.1e-05,1.4e-04,8.4e-06,,7.6e-08,1.6e-03,,HYP,"Otto Matic",1125,2020-05-26,2023-06-25,180,,,,.51108,,,,,,,,,
1003696,"     C/2020 K8 (Catalina-ATLAS)","2020 K8",Catalina-ATLAS,C,,,0,,,16.8,17.2,4.5,5.,0.03,,,,,,,,,,,,,"JPL 18",2459043.5,59043,2020-07-13.0,J2000,1.0002,-3117,0.475,31.41,181.52,260.06,-0.00,,5.663e-06,2459107.02,2020-09-14.5,,,0.0601,23.4,1.87,0.729,1.2e-05,2.4e+02,3.4e-06,9.9e-05,2.2e-04,6.5e-04,4.2e-05,,6.5e-07,2.3e-04,,HYP,"Otto Matic",316,2020-05-25,2021-04-06,291,,,,.65233,,9.2e-09,4.1e-09,7.0e-10,1.4e-09,,,,
1003702,"     C/2020 N1 (PANSTARRS)","2020 N1",PANSTARRS,C,,,0,,,15.5,,4.5,,,,,,,,,,,,,,,"JPL 17",2459180.5,59180,2020-11-27.0,J2000,1.0005,-2611,1.321,29.70,279.98,186.77,-0.00,,7.388e-06,2459285.73,2021-03-12.2,,,0.34,132,2.26,,3.8e-06,2.0e+01,9.9e-07,2.3e-05,5.1e-05,5.5e-05,8.8e-06,,8.4e-08,6.3e-05,,HYP,"Otto Matic",287,2020-07-01,2021-04-14,856,,,,.78614,,,,,,,,,
1003707,"     C/2020 O2 (Amaral)","2020 O2",Amaral,C,,,0,,,5.9,10.0,10.5,5.,0.03,,,,,,,,,,,,,"JPL 69",2459637.5,59637,2022-02-27.0,J2000,1.0023,-2091,4.862,71.75,256.76,10.31,0.00,,1.031e-05,2459455.11,2021-08-28.6,,,3.86,1.5e+03,0.413,0.856,4.7e-06,4.2e+00,3.0e-06,1.4e-05,1.1e-05,6.1e-05,5.7e-06,,3.1e-08,5.2e-04,,HYP,"Otto Matic",1155,2020-07-23,2023-09-21,1595,,,,.52433,,,,,,,,,
1003709,"     C/2020 P1 (NEOWISE)","2020 P1",NEOWISE,C,,,0,,,15.3,,5.25,,,,,,,,,,,,,,,"JPL 10",2459101.5,59101,2020-09-09.0,J2000,1.0003,-1153,0.342,45.05,53.54,8.89,-0.00,,2.519e-05,2459142.68,2020-10-20.1,,,0.643,250,1.23,0.539,7.1e-06,2.7e+01,3.0e-06,2.7e-04,2.2e-04,1.8e-04,3.7e-05,,9.0e-07,9.4e-05,,HYP,"Otto Matic",129,2020-08-02,2020-12-09,136,,,,.6498,,,,,,,,,
1003714,"     C/2020 P4-A","2020 P4-A",,C,,,0,,,17.2,,10.,,,,,,,,,,,,,,,"JPL 4",2459069.5,59069,2020-08-08.0,J2000,1.0020,-46.45,0.091,26.33,175.22,177.46,-0.00,,0.003114,2459069.72,2020-08-08.2,,,0.242,94,0.409,0.366,1.7e-03,4.0e+01,5.5e-05,2.0e-02,4.2e-02,5.0e-02,8.7e-04,,4.0e-03,9.6e-04,,HYP,"Otto Matic",4,2020-08-05,2020-08-09,498,,,,.30216,,,,,,,,,
